pagina,id,titulo,link,tipologia,estado,tamanho,preco,preco_antigo,desconto,preco_por_metro,localizacao,data_publicacao
7,24,"Ver Apartamento T3 para comprar na Amadora, Águas Livres",https://casa.sapo.pt/comprar-apartamento-t3-amadora-aguas-livres-f45eb2bf-93ed-11f0-b3d3-060000000057.html,T3,Recuperado,110.0,349000.0,,,3172.73,"Águas Livres, Amadora, Distrito de Lisboa",
7,25,"Ver Apartamento para comprar na Amadora, Falagueira-Venda Nova",https://casa.sapo.pt/comprar-apartamento-t3-amadora-falagueira-venda-nova-74635366-5b4c-11f0-b3d3-060000000057.html,,95m²,,385000.0,,,,"Falagueira-Venda Nova, Amadora, Distrito de Lisboa",
8,1,"Ver Apartamento T3 para comprar na Amadora, Venteira",https://casa.sapo.pt/comprar-apartamento-t3-amadora-venteira-d64917b6-9228-11f0-8add-060000000054.html,T3,Usado,136.0,580000.0,,,4264.71,"Venteira, Amadora, Distrito de Lisboa",
8,2,"Ver Apartamento T2 para comprar na Amadora, Águas Livres",https://casa.sapo.pt/comprar-apartamento-t2-amadora-aguas-livres-8af91cd0-8f28-11f0-b3d3-060000000057.html,T2,Por recuperar,75.0,225000.0,,,3000.0,"Águas Livres, Amadora, Distrito de Lisboa",
8,3,"Ver Apartamento T2 Triplex para comprar na Amadora, Mina de Água",https://casa.sapo.pt/comprar-apartamento-t2-amadora-mina-de-agua-3d46611d-8f63-11f0-b3d3-060000000057.html,T2,55m²,,269000.0,,,,"Mina de Água, Amadora, Distrito de Lisboa",
8,4,"Ver Apartamento T2 para comprar na Amadora, Águas Livres",https://casa.sapo.pt/comprar-apartamento-t2-amadora-aguas-livres-3c69b48c-8e2a-11f0-8add-060000000054.html,T2,Usado,55.0,220000.0,,,4000.0,"Águas Livres, Amadora, Distrito de Lisboa",
8,5,"Ver Apartamento T1 para comprar / permutar na Amadora, Encosta do Sol, Alfornelos",https://casa.sapo.pt/comprar-permutar-apartamento-t1-amadora-encosta-do-sol-alfornelos-14ba9672-ac01-11ef-9e0e-060000000057.html,T1,Usado,52.0,195000.0,,,3750.0,"Alfornelos, Encosta do Sol, Amadora, Distrito de Lisboa",
8,6,"Ver Apartamento T1+2 para comprar na Amadora, Mina de Água, Mina",https://casa.sapo.pt/comprar-apartamento-t1-amadora-mina-de-agua-mina-6150e141-8742-11f0-8add-060000000054.html,T1,Renovado,60.0,289000.0,,,4816.67,"Mina, Mina de Água, Amadora, Distrito de Lisboa",
8,7,"Ver Apartamento T2 para comprar na Amadora, Mina de Água",https://casa.sapo.pt/comprar-apartamento-t2-amadora-mina-de-agua-87cad475-9602-11f0-8add-060000000054.html,T2,Usado,60.0,269000.0,,,4483.33,"Mina de Água, Amadora, Distrito de Lisboa",
8,8,"Ver Apartamento T2 para comprar na Amadora, Venteira",https://casa.sapo.pt/comprar-apartamento-t2-amadora-venteira-bac7bb85-0bc3-11f0-8add-060000000054.html,T2,Usado,107.0,380000.0,,,3551.4,"Venteira, Amadora, Distrito de Lisboa",
8,9,"Ver Apartamento T3 para comprar na Amadora, Mina de Água",https://casa.sapo.pt/comprar-apartamento-t3-amadora-mina-de-agua-5ef20634-8d67-11f0-8add-060000000054.html,T3,Usado,120.0,360000.0,,,3000.0,"Mina de Água, Amadora, Distrito de Lisboa",
8,10,"Ver Apartamento T4 para comprar na Amadora, Venteira",https://casa.sapo.pt/comprar-apartamento-t4-amadora-venteira-143309ea-9228-11f0-8add-060000000054.html,T4,Usado,179.0,760000.0,,,4245.81,"Venteira, Amadora, Distrito de Lisboa",
8,11,"Ver Apartamento T3 para comprar na Amadora, Águas Livres",https://casa.sapo.pt/comprar-apartamento-t3-amadora-aguas-livres-b6b4d054-1a27-11f0-8add-060000000054.html,T3,Usado,111.0,39500043500092.0,,,355856247748.58,"Águas Livres, Amadora, Distrito de Lisboa",
8,12,"Ver Apartamento T3 para comprar na Amadora, Águas Livres, Benfica",https://casa.sapo.pt/comprar-apartamento-t3-amadora-aguas-livres-benfica-1f0d20a9-9388-11f0-9e61-060000000056.html,T3,Usado,88.0,499900.0,,,5680.68,"Benfica, Águas Livres, Amadora, Distrito de Lisboa",
8,13,"Ver Apartamento T3 para comprar na Amadora, Mina de Água",https://casa.sapo.pt/comprar-apartamento-t3-amadora-mina-de-agua-2e232cb9-0556-11f0-8add-060000000054.html,T3,Usado,108.0,380000399000476.0,,,3518522212967.37,"Mina de Água, Amadora, Distrito de Lisboa",
8,14,"Ver Apartamento T3 para comprar na Amadora, Águas Livres",https://casa.sapo.pt/comprar-apartamento-t3-amadora-aguas-livres-01ef6b8c-7daa-11f0-b3d3-060000000057.html,T3,Recuperado,105.0,349000.0,,,3323.81,"Águas Livres, Amadora, Distrito de Lisboa",
8,15,"Ver Apartamento para comprar na Amadora, Águas Livres",https://casa.sapo.pt/comprar-apartamento-t2-amadora-aguas-livres-1d1ab379-5823-11f0-8add-060000000054.html,,Renovado,71.0,249000.0,,,3507.04,"Águas Livres, Amadora, Distrito de Lisboa",
8,16,"Ver Apartamento T2 para comprar na Amadora, Venteira",https://casa.sapo.pt/comprar-apartamento-t2-amadora-venteira-d76bd468-9227-11f0-8add-060000000054.html,T2,Usado,103.0,430000.0,,,4174.76,"Venteira, Amadora, Distrito de Lisboa",
8,17,"Ver Apartamento T3 para comprar na Amadora, Falagueira-Venda Nova",https://casa.sapo.pt/comprar-apartamento-t3-amadora-falagueira-venda-nova-cb0926a7-6c97-11f0-9e61-060000000056.html,T3,Renovado,90.0,385000.0,,,4277.78,"Falagueira-Venda Nova, Amadora, Distrito de Lisboa",
8,18,"Ver Apartamento T2 para comprar na Amadora, Venteira",https://casa.sapo.pt/comprar-apartamento-t2-amadora-venteira-7f32f595-9228-11f0-8add-060000000054.html,T2,Usado,104.0,430000.0,,,4134.62,"Venteira, Amadora, Distrito de Lisboa",
8,19,"Ver Apartamento T3 para comprar na Amadora, Águas Livres",https://casa.sapo.pt/comprar-apartamento-t3-amadora-aguas-livres-381cca6d-24fe-11f0-8add-060000000054.html,T3,Renovado,110.0,395000.0,,,3590.91,"Águas Livres, Amadora, Distrito de Lisboa",
8,20,"Ver Apartamento T1 para comprar na Amadora, Mina de Água",https://casa.sapo.pt/comprar-apartamento-t1-amadora-mina-de-agua-f58d37fa-3d4a-11f0-8359-060000000051.html,T1,Usado,54.0,230000.0,,,4259.26,"Mina de Água, Amadora, Distrito de Lisboa",
8,21,"Ver Apartamento T2 para comprar na Amadora, Venteira",https://casa.sapo.pt/comprar-apartamento-t2-amadora-venteira-26af9980-9227-11f0-8add-060000000054.html,T2,Usado,103.0,450000.0,,,4368.93,"Venteira, Amadora, Distrito de Lisboa",
8,22,"Ver Apartamento T2 para comprar na Amadora, Venteira",https://casa.sapo.pt/comprar-apartamento-t2-amadora-venteira-2d9c0004-57f3-11f0-8add-060000000054.html,T2,Usado,65.0,239000249000402.0,,,3676926907698.49,"Venteira, Amadora, Distrito de Lisboa",
8,23,"Ver Apartamento T2 para comprar na Amadora, Águas Livres",https://casa.sapo.pt/comprar-apartamento-t2-amadora-aguas-livres-d77914aa-908e-11f0-8add-060000000054.html,T2,Renovado,80.0,295000.0,,,3687.5,"Águas Livres, Amadora, Distrito de Lisboa",
8,24,"Ver Apartamento T3 para comprar na Amadora, Águas Livres",https://casa.sapo.pt/comprar-apartamento-t3-amadora-aguas-livres-c08a2971-9392-11f0-9e61-060000000056.html,T3,Usado,110.0,395000.0,,,3590.91,"Águas Livres, Amadora, Distrito de Lisboa",
8,25,"Ver Apartamento T2 para comprar na Amadora, Venteira",https://casa.sapo.pt/comprar-apartamento-t2-amadora-venteira-04ae1ff0-57fe-11f0-80d2-060000000058.html,T2,Usado,65.0,275000299000803.0,,,4230773830781.58,"Venteira, Amadora, Distrito de Lisboa",
9,1,"Ver Apartamento T2 para comprar na Amadora, Venteira",https://casa.sapo.pt/comprar-apartamento-t2-amadora-venteira-5679e8b0-9228-11f0-8add-060000000054.html,T2,Usado,107.0,460000.0,,,4299.07,"Venteira, Amadora, Distrito de Lisboa",
9,2,"Ver Apartamento T3 Triplex para comprar na Amadora, Mina de Água",https://casa.sapo.pt/comprar-apartamento-t3-amadora-mina-de-agua-341e05c0-e3eb-11ef-8add-060000000054.html,T3,Novo,136.0,505000.0,,,3713.24,"Mina de Água, Amadora, Distrito de Lisboa",
9,3,"Ver Apartamento T2 para comprar na Amadora, Falagueira-Venda Nova",https://casa.sapo.pt/comprar-apartamento-t2-amadora-falagueira-venda-nova-b4b9704e-6896-11f0-9e61-060000000056.html,T2,Usado,70.0,279000.0,,,3985.71,"Falagueira-Venda Nova, Amadora, Distrito de Lisboa",
9,4,"Ver Apartamento para comprar na Amadora, Águas Livres",https://casa.sapo.pt/comprar-apartamento-t3-amadora-aguas-livres-638c1868-6753-11f0-8add-060000000054.html,,Usado,98.0,349000.0,,,3561.22,"Águas Livres, Amadora, Distrito de Lisboa",
9,5,"Ver Apartamento T2 para comprar na Amadora, Mina de Água, Mina",https://casa.sapo.pt/comprar-apartamento-t2-amadora-mina-de-agua-mina-f9b48080-8740-11f0-8add-060000000054.html,T2,Renovado,60.0,269000.0,,,4483.33,"Mina, Mina de Água, Amadora, Distrito de Lisboa",
9,6,"Ver Apartamento T3 para comprar na Amadora, Venteira",https://casa.sapo.pt/comprar-apartamento-t3-amadora-venteira-081a9b9e-e6ce-11ef-8359-060000000051.html,T3,Em construção,140.0,485000.0,,,3464.29,"Venteira, Amadora, Distrito de Lisboa",
9,7,"Ver Apartamento para comprar na Amadora, Águas Livres, Buraca",https://casa.sapo.pt/comprar-apartamento-t2-amadora-aguas-livres-buraca-f3bef4cb-5c18-11f0-8add-060000000054.html,,Renovado,68.0,269000.0,,,3955.88,"Buraca, Águas Livres, Amadora, Distrito de Lisboa",
9,8,"Ver Apartamento T2 para comprar na Amadora, Venteira",https://casa.sapo.pt/comprar-apartamento-t2-amadora-venteira-baaf2e8e-9227-11f0-8add-060000000054.html,T2,Usado,137.0,540000.0,,,3941.61,"Venteira, Amadora, Distrito de Lisboa",
9,9,"Ver Apartamento T2 para comprar na Amadora, Venteira",https://casa.sapo.pt/comprar-apartamento-t2-amadora-venteira-fd87cef1-8d84-11f0-b3d3-060000000057.html,T2,Renovado,77.0,295000.0,,,3831.17,"Venteira, Amadora, Distrito de Lisboa",
9,10,"Ver Apartamento T4 para comprar na Amadora, Venteira",https://casa.sapo.pt/comprar-apartamento-t4-amadora-venteira-e3ccacce-9227-11f0-8add-060000000054.html,T4,Usado,165.0,640000.0,,,3878.79,"Venteira, Amadora, Distrito de Lisboa",
9,11,"Ver Apartamento para comprar na Amadora, Falagueira-Venda Nova",https://casa.sapo.pt/comprar-apartamento-t2-amadora-falagueira-venda-nova-bf41ba72-25c2-11f0-8add-060000000054.html,,Novo,69.0,319000.0,,,4623.19,"Falagueira-Venda Nova, Amadora, Distrito de Lisboa",
9,12,"Ver Apartamento T1 para comprar na Amadora, Águas Livres",https://casa.sapo.pt/comprar-apartamento-t1-amadora-aguas-livres-5929280f-93a3-11f0-8add-060000000054.html,T1,Usado,42.0,210000.0,,,5000.0,"Águas Livres, Amadora, Distrito de Lisboa",
9,13,"Ver Apartamento T4 para comprar na Amadora, Venteira",https://casa.sapo.pt/comprar-apartamento-t4-amadora-venteira-4be52227-9228-11f0-8add-060000000054.html,T4,Usado,168.0,645000.0,,,3839.29,"Venteira, Amadora, Distrito de Lisboa",
9,14,"Ver Apartamento T2 para comprar na Amadora, Venteira",https://casa.sapo.pt/comprar-apartamento-t2-amadora-venteira-4d62d9f3-06e9-11f0-9e61-060000000056.html,T2,Em construção,96.0,380000.0,,,3958.33,"Venteira, Amadora, Distrito de Lisboa",
9,15,"Ver Apartamento T3 para comprar na Amadora, Serra de Carnaxide (Venteira)",https://casa.sapo.pt/comprar-apartamento-t3-amadora-serra-de-carnaxide-(venteira)-5557a5e3-3279-11f0-a2bc-060000000058.html,T3,Novo,1.0,485000.0,,,485000.0,"Serra de Carnaxide (Venteira), Amadora, Distrito de Lisboa",
9,16,"Ver Apartamento T3 para comprar na Amadora, Mina de Água",https://casa.sapo.pt/comprar-apartamento-t3-amadora-mina-de-agua-316d021d-6efe-11f0-b3d3-060000000057.html,T3,Recuperado,60.0,289000.0,,,4816.67,"Mina de Água, Amadora, Distrito de Lisboa",
9,17,"Ver Apartamento T2 para comprar na Amadora, Venteira",https://casa.sapo.pt/comprar-apartamento-t2-amadora-venteira-14d5e1cd-06e9-11f0-9e61-060000000056.html,T2,Em construção,119.0,400000.0,,,3361.34,"Venteira, Amadora, Distrito de Lisboa",
9,18,"Ver Apartamento T2 para comprar na Amadora, Venteira",https://casa.sapo.pt/comprar-apartamento-t2-amadora-venteira-7a258f7f-9256-11f0-8359-060000000051.html,T2,Usado,77.0,260000.0,,,3376.62,"Venteira, Amadora, Distrito de Lisboa",
9,19,"Ver Apartamento T2 para comprar na Amadora, Venteira",https://casa.sapo.pt/comprar-apartamento-t2-amadora-venteira-332e415c-0bc2-11f0-8add-060000000054.html,T2,Novo,89.0,385000.0,,,4325.84,"Venteira, Amadora, Distrito de Lisboa",
9,20,"Ver Apartamento para comprar na Amadora, Falagueira-Venda Nova",https://casa.sapo.pt/comprar-apartamento-t2-amadora-falagueira-venda-nova-6798859a-6653-11f0-8add-060000000054.html,,Renovado,80.0,279000.0,,,3487.5,"Falagueira-Venda Nova, Amadora, Distrito de Lisboa",
9,21,"Ver Apartamento T1 para comprar na Amadora, Falagueira-Venda Nova",https://casa.sapo.pt/comprar-apartamento-t1-amadora-falagueira-venda-nova-3952b8af-7f53-11f0-8add-060000000054.html,T1,Novo,53.0,259000.0,,,4886.79,"Falagueira-Venda Nova, Amadora, Distrito de Lisboa",
9,22,"Ver Apartamento T2 para comprar na Amadora, Mina de Água, Centro (Mina)",https://casa.sapo.pt/comprar-apartamento-t2-amadora-mina-de-agua-centro-(mina)-63f7616c-94b1-11f0-9e61-060000000056.html,T2,Renovado,65.0,289000.0,,,4446.15,"Centro (Mina), Mina de Água, Amadora, Distrito de Lisboa",
9,23,"Ver Apartamento T0 para comprar na Amadora, Águas Livres",https://casa.sapo.pt/comprar-apartamento-t0-amadora-aguas-livres-ecd895b1-2bcf-11f0-9e61-060000000056.html,T0,Usado,25.0,174000.0,,,6960.0,"Águas Livres, Amadora, Distrito de Lisboa",
9,24,"Ver Apartamento T3 para comprar na Amadora, Águas Livres",https://casa.sapo.pt/comprar-apartamento-t3-amadora-aguas-livres-3f489144-ce51-11ef-9e61-060000000056.html,T3,Usado,140.0,460000.0,,,3285.71,"Águas Livres, Amadora, Distrito de Lisboa",
9,25,"Ver Apartamento T1+1 para comprar na Amadora, Águas Livres",https://casa.sapo.pt/comprar-apartamento-t1-amadora-aguas-livres-9bf2b843-3bf9-4030-ad4c-70d59da84603.html,T1,Usado,54.0,249000.0,,,4611.11,"Águas Livres, Amadora, Distrito de Lisboa",
10,1,"Ver Apartamento T2 para comprar na Amadora, Venteira",https://casa.sapo.pt/comprar-apartamento-t2-amadora-venteira-6ddaa677-8450-11f0-8add-060000000054.html,T2,Usado,80.0,289900.0,,,3623.75,"Venteira, Amadora, Distrito de Lisboa",
10,2,"Ver Apartamento T2 para comprar / alugar na Amadora, Mina de Água, Bairro da Mina (Mina)",https://casa.sapo.pt/comprar-alugar-apartamento-t2-amadora-mina-de-agua-bairro-da-mina-(mina)-9440fa61-ddab-11ef-8359-060000000051.html,T2,Usado,70.0,2100001200.0,,,30000017.14,"Bairro da Mina (Mina), Mina de Água, Amadora, Distrito de Lisboa",
10,3,"Ver Apartamento T3 Triplex para comprar na Amadora, Mina de Água",https://casa.sapo.pt/comprar-apartamento-t3-amadora-mina-de-agua-adb8e49b-e3ed-11ef-8add-060000000054.html,T3,Novo,120.0,440000.0,,,3666.67,"Mina de Água, Amadora, Distrito de Lisboa",
10,4,"Ver Apartamento T3 para comprar na Amadora, Mina de Água",https://casa.sapo.pt/comprar-apartamento-t3-amadora-mina-de-agua-060babe6-8e27-11f0-8add-060000000054.html,T3,Usado,102.0,240000.0,,,2352.94,"Mina de Água, Amadora, Distrito de Lisboa",
10,5,"Ver Apartamento T2 para comprar na Amadora, Mina de Água",https://casa.sapo.pt/comprar-apartamento-t2-amadora-mina-de-agua-ba16a22a-87dd-11f0-9e61-060000000056.html,T2,Usado,67.0,220000.0,,,3283.58,"Mina de Água, Amadora, Distrito de Lisboa",
10,6,"Ver Apartamento T2 para comprar na Amadora, Encosta do Sol",https://casa.sapo.pt/comprar-apartamento-t2-amadora-encosta-do-sol-497b9336-52ae-11f0-8359-060000000051.html,T2,Usado,75.0,298000.0,,,3973.33,"Encosta do Sol, Amadora, Distrito de Lisboa",
10,7,"Ver Apartamento T4 para comprar na Amadora, Venteira",https://casa.sapo.pt/comprar-apartamento-t4-amadora-venteira-89509360-9228-11f0-8add-060000000054.html,T4,Usado,168.0,635000.0,,,3779.76,"Venteira, Amadora, Distrito de Lisboa",
10,8,"Ver Apartamento T3 para comprar na Amadora, Venteira",https://casa.sapo.pt/comprar-apartamento-t3-amadora-venteira-e748bef6-3a4b-11f0-8add-060000000054.html,T3,Usado,90.0,297000.0,,,3300.0,"Venteira, Amadora, Distrito de Lisboa",
10,9,"Ver Apartamento T2 para comprar na Amadora, Mina de Água",https://casa.sapo.pt/comprar-apartamento-t2-amadora-mina-de-agua-a1a548ac-8421-11f0-a463-060000000052.html,T2,Recuperado,55.0,269000.0,,,4890.91,"Mina de Água, Amadora, Distrito de Lisboa",
10,10,"Ver Apartamento T2 para comprar na Amadora, Venteira",https://casa.sapo.pt/comprar-apartamento-t2-amadora-venteira-91b36cd7-9227-11f0-8add-060000000054.html,T2,Usado,103.0,440000.0,,,4271.84,"Venteira, Amadora, Distrito de Lisboa",
10,11,"Ver Apartamento T3 para comprar na Amadora, Falagueira-Venda Nova",https://casa.sapo.pt/comprar-apartamento-t3-amadora-falagueira-venda-nova-9f2ed207-57d4-11f0-b3d3-060000000057.html,T3,Usado,100.0,339000.0,,,3390.0,"Falagueira-Venda Nova, Amadora, Distrito de Lisboa",
10,12,"Ver Apartamento T1 para comprar na Amadora, Falagueira-Venda Nova",https://casa.sapo.pt/comprar-apartamento-t1-amadora-falagueira-venda-nova-bb231461-6f62-11f0-b3d3-060000000057.html,T1,Usado,58.0,220000.0,,,3793.1,"Falagueira-Venda Nova, Amadora, Distrito de Lisboa",
10,13,"Ver Apartamento T1 para comprar na Amadora, Mina de Água",https://casa.sapo.pt/comprar-apartamento-t1-amadora-mina-de-agua-535a1201-58b7-11f0-8add-060000000054.html,T1,Usado,25.0,1450001650001212.0,,,58000066000048.48,"Mina de Água, Amadora, Distrito de Lisboa",
10,14,"Ver Apartamento T3 para comprar na Amadora, Venteira",https://casa.sapo.pt/comprar-apartamento-t3-amadora-venteira-6b5cabaa-9228-11f0-8add-060000000054.html,T3,Usado,138.0,540000.0,,,3913.04,"Venteira, Amadora, Distrito de Lisboa",
10,15,"Ver Apartamento T3 para comprar na Amadora, Venteira",https://casa.sapo.pt/comprar-apartamento-t3-amadora-venteira-a477fecb-9307-11f0-9e61-060000000056.html,T3,Usado,75.0,249000.0,,,3320.0,"Venteira, Amadora, Distrito de Lisboa",
10,16,"Ver Apartamento T3 para comprar na Amadora, Águas Livres",https://casa.sapo.pt/comprar-apartamento-t3-amadora-aguas-livres-64b26b47-1939-11f0-9e61-060000000056.html,T3,Por recuperar,87.0,290000299000301.0,,,3333336770118.4,"Águas Livres, Amadora, Distrito de Lisboa",
10,17,"Ver Apartamento T2 para comprar na Amadora, Encosta do Sol",https://casa.sapo.pt/comprar-apartamento-t2-amadora-encosta-do-sol-3ed2446c-72cf-11f0-b3d3-060000000057.html,T2,Por recuperar,72.0,154000.0,,,2138.89,"Encosta do Sol, Amadora, Distrito de Lisboa",
10,18,"Ver Apartamento T3 para comprar na Amadora, Águas Livres",https://casa.sapo.pt/comprar-apartamento-t3-amadora-aguas-livres-c3a50031-0650-11f0-8add-060000000054.html,T3,Novo,118.0,515000.0,,,4364.41,"Águas Livres, Amadora, Distrito de Lisboa",
10,19,"Ver Apartamento T2 para comprar na Amadora, Serra de Carnaxide (Venteira)",https://casa.sapo.pt/comprar-apartamento-t2-amadora-serra-de-carnaxide-(venteira)-10467e28-327a-11f0-a2bc-060000000058.html,T2,Novo,1.0,430000.0,,,430000.0,"Serra de Carnaxide (Venteira), Amadora, Distrito de Lisboa",
10,20,"Ver Apartamento T2 para comprar na Amadora, Centro (Venteira)",https://casa.sapo.pt/comprar-apartamento-t2-amadora-centro-(venteira)-a0f95c55-0457-11f0-9e61-060000000056.html,T2,Renovado,51.0,240000.0,,,4705.88,"Centro (Venteira), Amadora, Distrito de Lisboa",
10,21,"Ver Apartamento T2 para comprar na Amadora, Venteira",https://casa.sapo.pt/comprar-apartamento-t2-amadora-venteira-cfce0625-63ca-11f0-9e61-060000000056.html,T2,Usado,56.0,220000.0,,,3928.57,"Venteira, Amadora, Distrito de Lisboa",
10,22,"Ver Apartamento T2 para comprar na Amadora, Mina de Água, A-da-Beja (Mina)",https://casa.sapo.pt/comprar-apartamento-t2-amadora-mina-de-agua-a-da-beja-(mina)-667895ca-69ea-11f0-9e61-060000000056.html,T2,Usado,60.0,289000.0,,,4816.67,"A-da-Beja (Mina), Mina de Água, Amadora, Distrito de Lisboa",
10,23,"Ver Apartamento T4 para comprar na Amadora, Venteira",https://casa.sapo.pt/comprar-apartamento-t4-amadora-venteira-20213a89-9228-11f0-8add-060000000054.html,T4,Usado,194.0,760000.0,,,3917.53,"Venteira, Amadora, Distrito de Lisboa",
10,24,"Ver Apartamento T3 para comprar na Amadora, Águas Livres",https://casa.sapo.pt/comprar-apartamento-t3-amadora-aguas-livres-7150e5d8-8a1d-11f0-8359-060000000051.html,T3,Usado,92.0,280000.0,,,3043.48,"Águas Livres, Amadora, Distrito de Lisboa",
10,25,"Ver Apartamento T3+1 para comprar na Amadora, Águas Livres",https://casa.sapo.pt/comprar-apartamento-t3-amadora-aguas-livres-e511e468-48f4-11f0-8add-060000000054.html,T3,Renovado,51.0,340000.0,,,6666.67,"Águas Livres, Amadora, Distrito de Lisboa",
11,1,"Ver Apartamento T2 para comprar na Amadora, Venteira",https://casa.sapo.pt/comprar-apartamento-t2-amadora-venteira-429115f6-9228-11f0-8add-060000000054.html,T2,Usado,104.0,440000.0,,,4230.77,"Venteira, Amadora, Distrito de Lisboa",
11,2,"Ver Apartamento T3 para comprar na Amadora, Mina de Água",https://casa.sapo.pt/comprar-apartamento-t3-amadora-mina-de-agua-facd08c7-8ea4-11f0-a463-060000000052.html,T3,Recuperado,60.0,289000.0,,,4816.67,"Mina de Água, Amadora, Distrito de Lisboa",
11,3,"Ver Apartamento T3 para comprar na Amadora, Venteira",https://casa.sapo.pt/comprar-apartamento-t3-amadora-venteira-50348e1a-1206-11f0-8add-060000000054.html,T3,Usado,110.0,435000.0,,,3954.55,"Venteira, Amadora, Distrito de Lisboa",
11,4,"Ver Apartamento T4 para comprar na Amadora, Venteira",https://casa.sapo.pt/comprar-apartamento-t4-amadora-venteira-a0624851-9227-11f0-8add-060000000054.html,T4,Usado,165.0,650000.0,,,3939.39,"Venteira, Amadora, Distrito de Lisboa",
11,5,"Ver Apartamento T4 para comprar na Amadora, Alfragide",https://casa.sapo.pt/comprar-apartamento-t4-amadora-alfragide-957aeace-2ad7-11ef-bf55-060000000056.html,T4,Usado,111.0,318000.0,,,2864.86,"Alfragide, Amadora, Distrito de Lisboa",
11,6,"Ver Apartamento T1 para comprar na Amadora, Águas Livres",https://casa.sapo.pt/comprar-apartamento-t1-amadora-aguas-livres-51e2d344-2ef3-11f0-8add-060000000054.html,T1,Usado,48.0,194000.0,,,4041.67,"Águas Livres, Amadora, Distrito de Lisboa",
11,7,"Ver Apartamento T3 para comprar na Amadora, Venteira",https://casa.sapo.pt/comprar-apartamento-t3-amadora-venteira-94d29214-9228-11f0-8add-060000000054.html,T3,Usado,136.0,590000.0,,,4338.24,"Venteira, Amadora, Distrito de Lisboa",
11,8,"Ver Apartamento T3 para comprar na Amadora, Águas Livres",https://casa.sapo.pt/comprar-apartamento-t3-amadora-aguas-livres-9430d23d-8338-11f0-b3d3-060000000057.html,T3,Recuperado,110.0,349000.0,,,3172.73,"Águas Livres, Amadora, Distrito de Lisboa",
11,9,"Ver Apartamento T1 para comprar na Amadora, Venteira",https://casa.sapo.pt/comprar-apartamento-t1-amadora-venteira-d31bd194-3de3-11f0-8add-060000000054.html,T1,Usado,48.0,194000.0,,,4041.67,"Venteira, Amadora, Distrito de Lisboa",
11,10,"Ver Apartamento T2 para comprar na Amadora, Mina de Água",https://casa.sapo.pt/comprar-apartamento-t2-amadora-mina-de-agua-4f52740a-960e-11f0-b3d3-060000000057.html,T2,Renovado,75.0,282000.0,,,3760.0,"Mina de Água, Amadora, Distrito de Lisboa",
11,11,"Ver Apartamento T2 Triplex para comprar na Amadora, Falagueira-Venda Nova",https://casa.sapo.pt/comprar-apartamento-t2-amadora-falagueira-venda-nova-19aeb056-4e9e-11f0-8add-060000000054.html,T2,Usado,78.0,279000.0,,,3576.92,"Falagueira-Venda Nova, Amadora, Distrito de Lisboa",
11,12,"Ver Apartamento para comprar na Amadora, Águas Livres",https://casa.sapo.pt/comprar-apartamento-t2-amadora-aguas-livres-ed48b037-58e1-11f0-8add-060000000054.html,,Recuperado,68.0,269000.0,,,3955.88,"Águas Livres, Amadora, Distrito de Lisboa",
11,13,"Ver Apartamento T0 para comprar na Amadora, Alfragide",https://casa.sapo.pt/comprar-apartamento-t0-amadora-alfragide-ef89cc00-8ae4-11f0-b3d3-060000000057.html,T0,Usado,12720.0,10500000.0,,,825.47,"Alfragide, Amadora, Distrito de Lisboa",
11,14,"Ver Apartamento T3 para comprar na Amadora, Venteira",https://casa.sapo.pt/comprar-apartamento-t3-amadora-venteira-99061027-2506-11f0-8add-060000000054.html,T3,Usado,126.0,460000.0,,,3650.79,"Venteira, Amadora, Distrito de Lisboa",
11,15,"Ver Apartamento T3 para comprar na Amadora, Venteira",https://casa.sapo.pt/comprar-apartamento-t3-amadora-venteira-b1b2b7e1-9228-11f0-8add-060000000054.html,T3,Usado,138.0,530000.0,,,3840.58,"Venteira, Amadora, Distrito de Lisboa",
11,16,"Ver Apartamento T2+1 para comprar na Amadora, Falagueira-Venda Nova",https://casa.sapo.pt/comprar-apartamento-t2-amadora-falagueira-venda-nova-b6e19562-4e76-11f0-8add-060000000054.html,T2,Recuperado,85.0,295000.0,,,3470.59,"Falagueira-Venda Nova, Amadora, Distrito de Lisboa",
11,17,"Ver Apartamento T3 para comprar na Amadora, Mina de Água",https://casa.sapo.pt/comprar-apartamento-t3-amadora-mina-de-agua-4726587e-8889-11f0-8359-060000000051.html,T3,Usado,96.0,285000.0,,,2968.75,"Mina de Água, Amadora, Distrito de Lisboa",
11,18,"Ver Apartamento T3 para comprar na Amadora, Águas Livres",https://casa.sapo.pt/comprar-apartamento-t3-amadora-aguas-livres-cc603144-3bb9-11f0-9e61-060000000056.html,T3,Usado,88.0,385000.0,,,4375.0,"Águas Livres, Amadora, Distrito de Lisboa",
11,19,"Ver Apartamento T2 para comprar na Amadora, Falagueira-Venda Nova",https://casa.sapo.pt/comprar-apartamento-t2-amadora-falagueira-venda-nova-7ddb17a9-10bb-11f0-8add-060000000054.html,T2,Recuperado,88.0,269000.0,,,3056.82,"Falagueira-Venda Nova, Amadora, Distrito de Lisboa",
11,20,"Ver Apartamento T2 para comprar na Amadora, Águas Livres",https://casa.sapo.pt/comprar-apartamento-t2-amadora-aguas-livres-ea0a5a19-9106-11ef-9e61-060000000056.html,T2,Usado,65.0,229000.0,,,3523.08,"Águas Livres, Amadora, Distrito de Lisboa",
